CowTagID,Taxa,pcover,Taxon_Group,Morph2,Calc,ER,FE,PC1,PC2,PC3,PC4,Location,AlphaTag,LiveCoral,DeadCoral,Rubble,Sand,lat,lon,meanRugosity,complexity,Salinity,Temperature,pH,Phosphate_umolL,Silicate_umolL,NN_umolL,NbSp,NbSpP,NbFEs,NbFEsP,resSp,resSpp,resFE,resFEp,Community
V7,Avrainvillea erecta,0,Chlorophyta,Fol,NC,Auto,"Chlorophyta,Fol,NC,Auto",-0.290825128,-0.148611606,0.212103987,-0.256493874,Varari,J,4.910714286,43.30357143,2.232142857,49.55357143,-17.54004803,-149.899985,0.727422003,0.272577997,0.312545293,2.274564903,0.366167904,7.506923638,47.79139448,26.40110981,8,33.33333333,6,27.27272727,-1.633121283,-6.218037451,0.630422206,-1.274750689,Macroalgae
V7,Cyphastrea microphthalma,0,Cnidaria,Enc,Herm,Mix,"Cnidaria,Enc,Herm,Mix",0.573258235,-0.11298855,-0.28019897,0.052730492,Varari,J,4.910714286,43.30357143,2.232142857,49.55357143,-17.54004803,-149.899985,0.727422003,0.272577997,0.312545293,2.274564903,0.366167904,7.506923638,47.79139448,26.40110981,14,27.45098039,11,50,-0.538308613,-1.055507084,0.6564312,2.98377818,Full Community
V7,Cyphastrea microphthalma,0,Cnidaria,Enc,Herm,Mix,"Cnidaria,Enc,Herm,Mix",0.573258235,-0.11298855,-0.28019897,0.052730492,Varari,J,4.910714286,43.30357143,2.232142857,49.55357143,-17.54004803,-149.899985,0.727422003,0.272577997,0.312545293,2.274564903,0.366167904,7.506923638,47.79139448,26.40110981,3,16.66666667,2,33.33333333,-0.153560795,-0.853115529,-0.36584691,-6.097448495,Stony Coral
V7,Cyphastrea microphthalma,0,Cnidaria,Enc,Herm,Mix,"Cnidaria,Enc,Herm,Mix",0.573258235,-0.11298855,-0.28019897,0.052730492,Varari,J,4.910714286,43.30357143,2.232142857,49.55357143,-17.54004803,-149.899985,0.727422003,0.272577997,0.312545293,2.274564903,0.366167904,7.506923638,47.79139448,26.40110981,8,33.33333333,6,27.27272727,-1.633121283,-6.218037451,0.630422206,-1.274750689,Macroalgae
V7,Goniastrea stelligera,0,Cnidaria,Mas,Herm,Mix,"Cnidaria,Mas,Herm,Mix",0.629072745,0.017304531,0.047957664,-0.01008525,Varari,J,4.910714286,43.30357143,2.232142857,49.55357143,-17.54004803,-149.899985,0.727422003,0.272577997,0.312545293,2.274564903,0.366167904,7.506923638,47.79139448,26.40110981,14,27.45098039,11,50,-0.538308613,-1.055507084,0.6564312,2.98377818,Full Community
V7,Goniastrea stelligera,0,Cnidaria,Mas,Herm,Mix,"Cnidaria,Mas,Herm,Mix",0.629072745,0.017304531,0.047957664,-0.01008525,Varari,J,4.910714286,43.30357143,2.232142857,49.55357143,-17.54004803,-149.899985,0.727422003,0.272577997,0.312545293,2.274564903,0.366167904,7.506923638,47.79139448,26.40110981,3,16.66666667,2,33.33333333,-0.153560795,-0.853115529,-0.36584691,-6.097448495,Stony Coral
V7,Goniastrea stelligera,0,Cnidaria,Mas,Herm,Mix,"Cnidaria,Mas,Herm,Mix",0.629072745,0.017304531,0.047957664,-0.01008525,Varari,J,4.910714286,43.30357143,2.232142857,49.55357143,-17.54004803,-149.899985,0.727422003,0.272577997,0.312545293,2.274564903,0.366167904,7.506923638,47.79139448,26.40110981,8,33.33333333,6,27.27272727,-1.633121283,-6.218037451,0.630422206,-1.274750689,Macroalgae
V7,Pavona chiriquiensis,0,Cnidaria,Enc,Herm,Mix,"Cnidaria,Enc,Herm,Mix",0.573258235,-0.11298855,-0.28019897,0.052730492,Varari,J,4.910714286,43.30357143,2.232142857,49.55357143,-17.54004803,-149.899985,0.727422003,0.272577997,0.312545293,2.274564903,0.366167904,7.506923638,47.79139448,26.40110981,14,27.45098039,11,50,-0.538308613,-1.055507084,0.6564312,2.98377818,Full Community
V7,Pavona chiriquiensis,0,Cnidaria,Enc,Herm,Mix,"Cnidaria,Enc,Herm,Mix",0.573258235,-0.11298855,-0.28019897,0.052730492,Varari,J,4.910714286,43.30357143,2.232142857,49.55357143,-17.54004803,-149.899985,0.727422003,0.272577997,0.312545293,2.274564903,0.366167904,7.506923638,47.79139448,26.40110981,3,16.66666667,2,33.33333333,-0.153560795,-0.853115529,-0.36584691,-6.097448495,Stony Coral
V7,Pavona chiriquiensis,0,Cnidaria,Enc,Herm,Mix,"Cnidaria,Enc,Herm,Mix",0.573258235,-0.11298855,-0.28019897,0.052730492,Varari,J,4.910714286,43.30357143,2.232142857,49.55357143,-17.54004803,-149.899985,0.727422003,0.272577997,0.312545293,2.274564903,0.366167904,7.506923638,47.79139448,26.40110981,8,33.33333333,6,27.27272727,-1.633121283,-6.218037451,0.630422206,-1.274750689,Macroalgae
V7,Cyanobacteria,0,Cyanobacteria,Enc,NC,Auto,"Cyanobacteria,Enc,NC,Auto",-0.265217898,-0.253832397,-0.20859803,0.076090518,Varari,J,4.910714286,43.30357143,2.232142857,49.55357143,-17.54004803,-149.899985,0.727422003,0.272577997,0.312545293,2.274564903,0.366167904,7.506923638,47.79139448,26.40110981,14,27.45098039,11,50,-0.538308613,-1.055507084,0.6564312,2.98377818,Full Community
V7,Cyanobacteria,0,Cyanobacteria,Enc,NC,Auto,"Cyanobacteria,Enc,NC,Auto",-0.265217898,-0.253832397,-0.20859803,0.076090518,Varari,J,4.910714286,43.30357143,2.232142857,49.55357143,-17.54004803,-149.899985,0.727422003,0.272577997,0.312545293,2.274564903,0.366167904,7.506923638,47.79139448,26.40110981,3,16.66666667,2,33.33333333,-0.153560795,-0.853115529,-0.36584691,-6.097448495,Stony Coral
V7,Cyanobacteria,0,Cyanobacteria,Enc,NC,Auto,"Cyanobacteria,Enc,NC,Auto",-0.265217898,-0.253832397,-0.20859803,0.076090518,Varari,J,4.910714286,43.30357143,2.232142857,49.55357143,-17.54004803,-149.899985,0.727422003,0.272577997,0.312545293,2.274564903,0.366167904,7.506923638,47.79139448,26.40110981,8,33.33333333,6,27.27272727,-1.633121283,-6.218037451,0.630422206,-1.274750689,Macroalgae
V7,Leptoseris mycetoseroides,0,Cnidaria,Enc,Herm,Mix,"Cnidaria,Enc,Herm,Mix",0.573258235,-0.11298855,-0.28019897,0.052730492,Varari,J,4.910714286,43.30357143,2.232142857,49.55357143,-17.54004803,-149.899985,0.727422003,0.272577997,0.312545293,2.274564903,0.366167904,7.506923638,47.79139448,26.40110981,14,27.45098039,11,50,-0.538308613,-1.055507084,0.6564312,2.98377818,Full Community
V7,Leptoseris mycetoseroides,0,Cnidaria,Enc,Herm,Mix,"Cnidaria,Enc,Herm,Mix",0.573258235,-0.11298855,-0.28019897,0.052730492,Varari,J,4.910714286,43.30357143,2.232142857,49.55357143,-17.54004803,-149.899985,0.727422003,0.272577997,0.312545293,2.274564903,0.366167904,7.506923638,47.79139448,26.40110981,3,16.66666667,2,33.33333333,-0.153560795,-0.853115529,-0.36584691,-6.097448495,Stony Coral
V7,Leptoseris mycetoseroides,0,Cnidaria,Enc,Herm,Mix,"Cnidaria,Enc,Herm,Mix",0.573258235,-0.11298855,-0.28019897,0.052730492,Varari,J,4.910714286,43.30357143,2.232142857,49.55357143,-17.54004803,-149.899985,0.727422003,0.272577997,0.312545293,2.274564903,0.366167904,7.506923638,47.79139448,26.40110981,8,33.33333333,6,27.27272727,-1.633121283,-6.218037451,0.630422206,-1.274750689,Macroalgae
V7,Valonia macrophysa,0,Chlorophyta,Cushion,NC,Auto,"Chlorophyta,Cushion,NC,Auto",-0.320176911,-0.177064929,0.221185299,-0.01059397,Varari,J,4.910714286,43.30357143,2.232142857,49.55357143,-17.54004803,-149.899985,0.727422003,0.272577997,0.312545293,2.274564903,0.366167904,7.506923638,47.79139448,26.40110981,14,27.45098039,11,50,-0.538308613,-1.055507084,0.6564312,2.98377818,Full Community
V7,Valonia macrophysa,0,Chlorophyta,Cushion,NC,Auto,"Chlorophyta,Cushion,NC,Auto",-0.320176911,-0.177064929,0.221185299,-0.01059397,Varari,J,4.910714286,43.30357143,2.232142857,49.55357143,-17.54004803,-149.899985,0.727422003,0.272577997,0.312545293,2.274564903,0.366167904,7.506923638,47.79139448,26.40110981,3,16.66666667,2,33.33333333,-0.153560795,-0.853115529,-0.36584691,-6.097448495,Stony Coral
V7,Valonia macrophysa,0,Chlorophyta,Cushion,NC,Auto,"Chlorophyta,Cushion,NC,Auto",-0.320176911,-0.177064929,0.221185299,-0.01059397,Varari,J,4.910714286,43.30357143,2.232142857,49.55357143,-17.54004803,-149.899985,0.727422003,0.272577997,0.312545293,2.274564903,0.366167904,7.506923638,47.79139448,26.40110981,8,33.33333333,6,27.27272727,-1.633121283,-6.218037451,0.630422206,-1.274750689,Macroalgae
V7,Caulerpa racemosa,0.99009901,Chlorophyta,Stol,NC,Auto,"Chlorophyta,Stol,NC,Auto",-0.320176911,-0.177064929,0.221185299,-0.01059397,Varari,J,4.910714286,43.30357143,2.232142857,49.55357143,-17.54004803,-149.899985,0.727422003,0.272577997,0.312545293,2.274564903,0.366167904,7.506923638,47.79139448,26.40110981,14,27.45098039,11,50,-0.538308613,-1.055507084,0.6564312,2.98377818,Full Community
V7,Caulerpa racemosa,0.99009901,Chlorophyta,Stol,NC,Auto,"Chlorophyta,Stol,NC,Auto",-0.320176911,-0.177064929,0.221185299,-0.01059397,Varari,J,4.910714286,43.30357143,2.232142857,49.55357143,-17.54004803,-149.899985,0.727422003,0.272577997,0.312545293,2.274564903,0.366167904,7.506923638,47.79139448,26.40110981,3,16.66666667,2,33.33333333,-0.153560795,-0.853115529,-0.36584691,-6.097448495,Stony Coral
V7,Caulerpa racemosa,0.99009901,Chlorophyta,Stol,NC,Auto,"Chlorophyta,Stol,NC,Auto",-0.320176911,-0.177064929,0.221185299,-0.01059397,Varari,J,4.910714286,43.30357143,2.232142857,49.55357143,-17.54004803,-149.899985,0.727422003,0.272577997,0.312545293,2.274564903,0.366167904,7.506923638,47.79139448,26.40110981,8,33.33333333,6,27.27272727,-1.633121283,-6.218037451,0.630422206,-1.274750689,Macroalgae
VSEEP,Turf,0,Turf,Fil,NC,Auto,"Turf,Fil,NC,Auto",-0.280727927,-0.178305667,0.077428847,0.01722448,Varari,A,0,2.5,0,97.5,-17.540302,-149.899331,0.97,0.03,6.000281184,2.243222818,1.150156824,66.30108094,120.3664019,125.2329624,1,1.960784314,1,4.545454545,-5.270371511,-10.33406179,-3.345930866,-15.20877666,Full Community
VSEEP,Turf,0,Turf,Fil,NC,Auto,"Turf,Fil,NC,Auto",-0.280727927,-0.178305667,0.077428847,0.01722448,Varari,A,0,2.5,0,97.5,-17.540302,-149.899331,0.97,0.03,6.000281184,2.243222818,1.150156824,66.30108094,120.3664019,125.2329624,0,0,0,0,-0.859087513,-4.772708406,-0.578734969,-9.645582823,Stony Coral
VSEEP,Turf,0,Turf,Fil,NC,Auto,"Turf,Fil,NC,Auto",-0.280727927,-0.178305667,0.077428847,0.01722448,Varari,A,0,2.5,0,97.5,-17.540302,-149.899331,0.97,0.03,6.000281184,2.243222818,1.150156824,66.30108094,120.3664019,125.2329624,1,3.846153846,1,8.333333333,1.107256654,5.27410478,-2.284005139,-14.76393457,Macroalgae
VSEEP,Crustose Corallines,0,Rhodophyta,Enc,Non-AC,Auto,"Rhodophyta,Enc,Non-AC,Auto",-0.228713802,0.181262259,-0.466964874,-0.056168589,Varari,A,0,2.5,0,97.5,-17.540302,-149.899331,0.97,0.03,6.000281184,2.243222818,1.150156824,66.30108094,120.3664019,125.2329624,1,1.960784314,1,4.545454545,-5.270371511,-10.33406179,-3.345930866,-15.20877666,Full Community
VSEEP,Crustose Corallines,0,Rhodophyta,Enc,Non-AC,Auto,"Rhodophyta,Enc,Non-AC,Auto",-0.228713802,0.181262259,-0.466964874,-0.056168589,Varari,A,0,2.5,0,97.5,-17.540302,-149.899331,0.97,0.03,6.000281184,2.243222818,1.150156824,66.30108094,120.3664019,125.2329624,0,0,0,0,-0.859087513,-4.772708406,-0.578734969,-9.645582823,Stony Coral
VSEEP,Crustose Corallines,0,Rhodophyta,Enc,Non-AC,Auto,"Rhodophyta,Enc,Non-AC,Auto",-0.228713802,0.181262259,-0.466964874,-0.056168589,Varari,A,0,2.5,0,97.5,-17.540302,-149.899331,0.97,0.03,6.000281184,2.243222818,1.150156824,66.30108094,120.3664019,125.2329624,1,3.846153846,1,8.333333333,1.107256654,5.27410478,-2.284005139,-14.76393457,Macroalgae
VSEEP,Turbinaria ornata,0,Phaeophyta,Br,NC,Auto,"Phaeophyta,Br,NC,Auto",-0.306918107,0.063309071,0.075271858,0.066811846,Varari,A,0,2.5,0,97.5,-17.540302,-149.899331,0.97,0.03,6.000281184,2.243222818,1.150156824,66.30108094,120.3664019,125.2329624,1,1.960784314,1,4.545454545,-5.270371511,-10.33406179,-3.345930866,-15.20877666,Full Community
VSEEP,Turbinaria ornata,0,Phaeophyta,Br,NC,Auto,"Phaeophyta,Br,NC,Auto",-0.306918107,0.063309071,0.075271858,0.066811846,Varari,A,0,2.5,0,97.5,-17.540302,-149.899331,0.97,0.03,6.000281184,2.243222818,1.150156824,66.30108094,120.3664019,125.2329624,0,0,0,0,-0.859087513,-4.772708406,-0.578734969,-9.645582823,Stony Coral
VSEEP,Turbinaria ornata,0,Phaeophyta,Br,NC,Auto,"Phaeophyta,Br,NC,Auto",-0.306918107,0.063309071,0.075271858,0.066811846,Varari,A,0,2.5,0,97.5,-17.540302,-149.899331,0.97,0.03,6.000281184,2.243222818,1.150156824,66.30108094,120.3664019,125.2329624,1,3.846153846,1,8.333333333,1.107256654,5.27410478,-2.284005139,-14.76393457,Macroalgae
VSEEP,Galaxaura rugosa,0,Rhodophyta,Br,AC,Auto,"Rhodophyta,Br,AC,Auto",-0.233556666,0.465670288,-0.017800168,0.179547164,Varari,A,0,2.5,0,97.5,-17.540302,-149.899331,0.97,0.03,6.000281184,2.243222818,1.150156824,66.30108094,120.3664019,125.2329624,1,1.960784314,1,4.545454545,-5.270371511,-10.33406179,-3.345930866,-15.20877666,Full Community
VSEEP,Galaxaura rugosa,0,Rhodophyta,Br,AC,Auto,"Rhodophyta,Br,AC,Auto",-0.233556666,0.465670288,-0.017800168,0.179547164,Varari,A,0,2.5,0,97.5,-17.540302,-149.899331,0.97,0.03,6.000281184,2.243222818,1.150156824,66.30108094,120.3664019,125.2329624,0,0,0,0,-0.859087513,-4.772708406,-0.578734969,-9.645582823,Stony Coral
VSEEP,Galaxaura rugosa,0,Rhodophyta,Br,AC,Auto,"Rhodophyta,Br,AC,Auto",-0.233556666,0.465670288,-0.017800168,0.179547164,Varari,A,0,2.5,0,97.5,-17.540302,-149.899331,0.97,0.03,6.000281184,2.243222818,1.150156824,66.30108094,120.3664019,125.2329624,1,3.846153846,1,8.333333333,1.107256654,5.27410478,-2.284005139,-14.76393457,Macroalgae
VSEEP,Pocillopora acuta,0,Cnidaria,Br,Herm,Mix,"Cnidaria,Br,Herm,Mix",0.5403978,0.274438289,0.104112248,0.203078658,Varari,A,0,2.5,0,97.5,-17.540302,-149.899331,0.97,0.03,6.000281184,2.243222818,1.150156824,66.30108094,120.3664019,125.2329624,1,1.960784314,1,4.545454545,-5.270371511,-10.33406179,-3.345930866,-15.20877666,Full Community
VSEEP,Pocillopora acuta,0,Cnidaria,Br,Herm,Mix,"Cnidaria,Br,Herm,Mix",0.5403978,0.274438289,0.104112248,0.203078658,Varari,A,0,2.5,0,97.5,-17.540302,-149.899331,0.97,0.03,6.000281184,2.243222818,1.150156824,66.30108094,120.3664019,125.2329624,0,0,0,0,-0.859087513,-4.772708406,-0.578734969,-9.645582823,Stony Coral
VSEEP,Pocillopora acuta,0,Cnidaria,Br,Herm,Mix,"Cnidaria,Br,Herm,Mix",0.5403978,0.274438289,0.104112248,0.203078658,Varari,A,0,2.5,0,97.5,-17.540302,-149.899331,0.97,0.03,6.000281184,2.243222818,1.150156824,66.30108094,120.3664019,125.2329624,1,3.846153846,1,8.333333333,1.107256654,5.27410478,-2.284005139,-14.76393457,Macroalgae
VSEEP,Porites rus,0,Cnidaria,Mas,Herm,Mix,"Cnidaria,Mas,Herm,Mix",0.629072745,0.017304531,0.047957664,-0.01008525,Varari,A,0,2.5,0,97.5,-17.540302,-149.899331,0.97,0.03,6.000281184,2.243222818,1.150156824,66.30108094,120.3664019,125.2329624,1,1.960784314,1,4.545454545,-5.270371511,-10.33406179,-3.345930866,-15.20877666,Full Community
VSEEP,Porites rus,0,Cnidaria,Mas,Herm,Mix,"Cnidaria,Mas,Herm,Mix",0.629072745,0.017304531,0.047957664,-0.01008525,Varari,A,0,2.5,0,97.5,-17.540302,-149.899331,0.97,0.03,6.000281184,2.243222818,1.150156824,66.30108094,120.3664019,125.2329624,0,0,0,0,-0.859087513,-4.772708406,-0.578734969,-9.645582823,Stony Coral
VSEEP,Porites rus,0,Cnidaria,Mas,Herm,Mix,"Cnidaria,Mas,Herm,Mix",0.629072745,0.017304531,0.047957664,-0.01008525,Varari,A,0,2.5,0,97.5,-17.540302,-149.899331,0.97,0.03,6.000281184,2.243222818,1.150156824,66.30108094,120.3664019,125.2329624,1,3.846153846,1,8.333333333,1.107256654,5.27410478,-2.284005139,-14.76393457,Macroalgae
VSEEP,Valonia fastigiata,0,Chlorophyta,Cushion,NC,Auto,"Chlorophyta,Cushion,NC,Auto",-0.320176911,-0.177064929,0.221185299,-0.01059397,Varari,A,0,2.5,0,97.5,-17.540302,-149.899331,0.97,0.03,6.000281184,2.243222818,1.150156824,66.30108094,120.3664019,125.2329624,1,1.960784314,1,4.545454545,-5.270371511,-10.33406179,-3.345930866,-15.20877666,Full Community
VSEEP,Valonia fastigiata,0,Chlorophyta,Cushion,NC,Auto,"Chlorophyta,Cushion,NC,Auto",-0.320176911,-0.177064929,0.221185299,-0.01059397,Varari,A,0,2.5,0,97.5,-17.540302,-149.899331,0.97,0.03,6.000281184,2.243222818,1.150156824,66.30108094,120.3664019,125.2329624,0,0,0,0,-0.859087513,-4.772708406,-0.578734969,-9.645582823,Stony Coral
VSEEP,Valonia fastigiata,0,Chlorophyta,Cushion,NC,Auto,"Chlorophyta,Cushion,NC,Auto",-0.320176911,-0.177064929,0.221185299,-0.01059397,Varari,A,0,2.5,0,97.5,-17.540302,-149.899331,0.97,0.03,6.000281184,2.243222818,1.150156824,66.30108094,120.3664019,125.2329624,1,3.846153846,1,8.333333333,1.107256654,5.27410478,-2.284005139,-14.76393457,Macroalgae
VSEEP,Dictyota bartayresiana,0,Phaeophyta,Br,NC,Auto,"Phaeophyta,Br,NC,Auto",-0.306918107,0.063309071,0.075271858,0.066811846,Varari,A,0,2.5,0,97.5,-17.540302,-149.899331,0.97,0.03,6.000281184,2.243222818,1.150156824,66.30108094,120.3664019,125.2329624,1,1.960784314,1,4.545454545,-5.270371511,-10.33406179,-3.345930866,-15.20877666,Full Community
VSEEP,Dictyota bartayresiana,0,Phaeophyta,Br,NC,Auto,"Phaeophyta,Br,NC,Auto",-0.306918107,0.063309071,0.075271858,0.066811846,Varari,A,0,2.5,0,97.5,-17.540302,-149.899331,0.97,0.03,6.000281184,2.243222818,1.150156824,66.30108094,120.3664019,125.2329624,0,0,0,0,-0.859087513,-4.772708406,-0.578734969,-9.645582823,Stony Coral
VSEEP,Dictyota bartayresiana,0,Phaeophyta,Br,NC,Auto,"Phaeophyta,Br,NC,Auto",-0.306918107,0.063309071,0.075271858,0.066811846,Varari,A,0,2.5,0,97.5,-17.540302,-149.899331,0.97,0.03,6.000281184,2.243222818,1.150156824,66.30108094,120.3664019,125.2329624,1,3.846153846,1,8.333333333,1.107256654,5.27410478,-2.284005139,-14.76393457,Macroalgae
VSEEP,Lithophyllum kotschyanum,0,Rhodophyta,Enc,Non-AC,Auto,"Rhodophyta,Enc,Non-AC,Auto",-0.228713802,0.181262259,-0.466964874,-0.056168589,Varari,A,0,2.5,0,97.5,-17.540302,-149.899331,0.97,0.03,6.000281184,2.243222818,1.150156824,66.30108094,120.3664019,125.2329624,1,1.960784314,1,4.545454545,-5.270371511,-10.33406179,-3.345930866,-15.20877666,Full Community
VSEEP,Lithophyllum kotschyanum,0,Rhodophyta,Enc,Non-AC,Auto,"Rhodophyta,Enc,Non-AC,Auto",-0.228713802,0.181262259,-0.466964874,-0.056168589,Varari,A,0,2.5,0,97.5,-17.540302,-149.899331,0.97,0.03,6.000281184,2.243222818,1.150156824,66.30108094,120.3664019,125.2329624,0,0,0,0,-0.859087513,-4.772708406,-0.578734969,-9.645582823,Stony Coral
VSEEP,Lithophyllum kotschyanum,0,Rhodophyta,Enc,Non-AC,Auto,"Rhodophyta,Enc,Non-AC,Auto",-0.228713802,0.181262259,-0.466964874,-0.056168589,Varari,A,0,2.5,0,97.5,-17.540302,-149.899331,0.97,0.03,6.000281184,2.243222818,1.150156824,66.30108094,120.3664019,125.2329624,1,3.846153846,1,8.333333333,1.107256654,5.27410478,-2.284005139,-14.76393457,Macroalgae
VSEEP,Lendenfeldia chondrodes,0,Porifera,Enc,NC,Het,"Porifera,Enc,NC,Het",-0.079766235,-0.447046291,-0.297428336,0.198869818,Varari,A,0,2.5,0,97.5,-17.540302,-149.899331,0.97,0.03,6.000281184,2.243222818,1.150156824,66.30108094,120.3664019,125.2329624,1,1.960784314,1,4.545454545,-5.270371511,-10.33406179,-3.345930866,-15.20877666,Full Community
VSEEP,Lendenfeldia chondrodes,0,Porifera,Enc,NC,Het,"Porifera,Enc,NC,Het",-0.079766235,-0.447046291,-0.297428336,0.198869818,Varari,A,0,2.5,0,97.5,-17.540302,-149.899331,0.97,0.03,6.000281184,2.243222818,1.150156824,66.30108094,120.3664019,125.2329624,0,0,0,0,-0.859087513,-4.772708406,-0.578734969,-9.645582823,Stony Coral
VSEEP,Lendenfeldia chondrodes,0,Porifera,Enc,NC,Het,"Porifera,Enc,NC,Het",-0.079766235,-0.447046291,-0.297428336,0.198869818,Varari,A,0,2.5,0,97.5,-17.540302,-149.899331,0.97,0.03,6.000281184,2.243222818,1.150156824,66.30108094,120.3664019,125.2329624,1,3.846153846,1,8.333333333,1.107256654,5.27410478,-2.284005139,-14.76393457,Macroalgae
VSEEP,Amphiroa fragilissima,0,Rhodophyta,Br,AC,Auto,"Rhodophyta,Br,AC,Auto",-0.233556666,0.465670288,-0.017800168,0.179547164,Varari,A,0,2.5,0,97.5,-17.540302,-149.899331,0.97,0.03,6.000281184,2.243222818,1.150156824,66.30108094,120.3664019,125.2329624,1,1.960784314,1,4.545454545,-5.270371511,-10.33406179,-3.345930866,-15.20877666,Full Community
VSEEP,Amphiroa fragilissima,0,Rhodophyta,Br,AC,Auto,"Rhodophyta,Br,AC,Auto",-0.233556666,0.465670288,-0.017800168,0.179547164,Varari,A,0,2.5,0,97.5,-17.540302,-149.899331,0.97,0.03,6.000281184,2.243222818,1.150156824,66.30108094,120.3664019,125.2329624,0,0,0,0,-0.859087513,-4.772708406,-0.578734969,-9.645582823,Stony Coral
VSEEP,Amphiroa fragilissima,0,Rhodophyta,Br,AC,Auto,"Rhodophyta,Br,AC,Auto",-0.233556666,0.465670288,-0.017800168,0.179547164,Varari,A,0,2.5,0,97.5,-17.540302,-149.899331,0.97,0.03,6.000281184,2.243222818,1.150156824,66.30108094,120.3664019,125.2329624,1,3.846153846,1,8.333333333,1.107256654,5.27410478,-2.284005139,-14.76393457,Macroalgae
VSEEP,Dictyosphaeria sp.,0,Chlorophyta,Cushion,NC,Auto,"Chlorophyta,Cushion,NC,Auto",-0.320176911,-0.177064929,0.221185299,-0.01059397,Varari,A,0,2.5,0,97.5,-17.540302,-149.899331,0.97,0.03,6.000281184,2.243222818,1.150156824,66.30108094,120.3664019,125.2329624,1,1.960784314,1,4.545454545,-5.270371511,-10.33406179,-3.345930866,-15.20877666,Full Community
VSEEP,Dictyosphaeria sp.,0,Chlorophyta,Cushion,NC,Auto,"Chlorophyta,Cushion,NC,Auto",-0.320176911,-0.177064929,0.221185299,-0.01059397,Varari,A,0,2.5,0,97.5,-17.540302,-149.899331,0.97,0.03,6.000281184,2.243222818,1.150156824,66.30108094,120.3664019,125.2329624,0,0,0,0,-0.859087513,-4.772708406,-0.578734969,-9.645582823,Stony Coral
VSEEP,Dictyosphaeria sp.,0,Chlorophyta,Cushion,NC,Auto,"Chlorophyta,Cushion,NC,Auto",-0.320176911,-0.177064929,0.221185299,-0.01059397,Varari,A,0,2.5,0,97.5,-17.540302,-149.899331,0.97,0.03,6.000281184,2.243222818,1.150156824,66.30108094,120.3664019,125.2329624,1,3.846153846,1,8.333333333,1.107256654,5.27410478,-2.284005139,-14.76393457,Macroalgae
VSEEP,Leptastrea transversa,0,Cnidaria,Enc,Herm,Mix,"Cnidaria,Enc,Herm,Mix",0.573258235,-0.11298855,-0.28019897,0.052730492,Varari,A,0,2.5,0,97.5,-17.540302,-149.899331,0.97,0.03,6.000281184,2.243222818,1.150156824,66.30108094,120.3664019,125.2329624,1,1.960784314,1,4.545454545,-5.270371511,-10.33406179,-3.345930866,-15.20877666,Full Community
VSEEP,Leptastrea transversa,0,Cnidaria,Enc,Herm,Mix,"Cnidaria,Enc,Herm,Mix",0.573258235,-0.11298855,-0.28019897,0.052730492,Varari,A,0,2.5,0,97.5,-17.540302,-149.899331,0.97,0.03,6.000281184,2.243222818,1.150156824,66.30108094,120.3664019,125.2329624,0,0,0,0,-0.859087513,-4.772708406,-0.578734969,-9.645582823,Stony Coral
VSEEP,Leptastrea transversa,0,Cnidaria,Enc,Herm,Mix,"Cnidaria,Enc,Herm,Mix",0.573258235,-0.11298855,-0.28019897,0.052730492,Varari,A,0,2.5,0,97.5,-17.540302,-149.899331,0.97,0.03,6.000281184,2.243222818,1.150156824,66.30108094,120.3664019,125.2329624,1,3.846153846,1,8.333333333,1.107256654,5.27410478,-2.284005139,-14.76393457,Macroalgae
VSEEP,Montipora setosa,0,Cnidaria,Dig,Herm,Mix,"Cnidaria,Dig,Herm,Mix",0.629072745,0.017304531,0.047957664,-0.01008525,Varari,A,0,2.5,0,97.5,-17.540302,-149.899331,0.97,0.03,6.000281184,2.243222818,1.150156824,66.30108094,120.3664019,125.2329624,1,1.960784314,1,4.545454545,-5.270371511,-10.33406179,-3.345930866,-15.20877666,Full Community
VSEEP,Montipora setosa,0,Cnidaria,Dig,Herm,Mix,"Cnidaria,Dig,Herm,Mix",0.629072745,0.017304531,0.047957664,-0.01008525,Varari,A,0,2.5,0,97.5,-17.540302,-149.899331,0.97,0.03,6.000281184,2.243222818,1.150156824,66.30108094,120.3664019,125.2329624,0,0,0,0,-0.859087513,-4.772708406,-0.578734969,-9.645582823,Stony Coral
VSEEP,Montipora setosa,0,Cnidaria,Dig,Herm,Mix,"Cnidaria,Dig,Herm,Mix",0.629072745,0.017304531,0.047957664,-0.01008525,Varari,A,0,2.5,0,97.5,-17.540302,-149.899331,0.97,0.03,6.000281184,2.243222818,1.150156824,66.30108094,120.3664019,125.2329624,1,3.846153846,1,8.333333333,1.107256654,5.27410478,-2.284005139,-14.76393457,Macroalgae
VSEEP,Montipora verrilli,0,Cnidaria,Enc,Herm,Mix,"Cnidaria,Enc,Herm,Mix",0.573258235,-0.11298855,-0.28019897,0.052730492,Varari,A,0,2.5,0,97.5,-17.540302,-149.899331,0.97,0.03,6.000281184,2.243222818,1.150156824,66.30108094,120.3664019,125.2329624,1,1.960784314,1,4.545454545,-5.270371511,-10.33406179,-3.345930866,-15.20877666,Full Community
